"goal","amount_pledged","backer_count","comment_count","update_coun","has_video","body_length","body_image_count","body_video_count","raw_location","currency","end_date","start_date","status","category","subcategory"
500,277,23,0,2,1,669,4,0,"Berlin, Germany","GBP",2014-06-14,2014-05-14,3,"photography","Photobooks"
8000,285,4,1,0,1,3560,0,0,"Washington, DC","USD",2015-06-03,2015-05-04,3,"food","Small Batch"
35000,12351,143,2,1,1,3253,3,0,"Atlanta, GA","USD",2013-10-04,2013-09-04,3,"food","Food"
30000,46682,198,1,25,1,9726,11,1,"London, UK","GBP",2013-09-02,2013-07-29,6,"technology","Sound"
10000,32616,849,117,11,1,1130,5,0,"San Francisco, CA","USD",2013-05-25,2013-04-25,6,"fashion","Fashion"
400,400,3,1,4,1,1745,0,0,"Nashville, TN","USD",2012-10-26,2012-10-01,6,"film & video","Shorts"
10000,1922,24,0,7,1,2047,12,0,"Los Angeles, CA","USD",2013-07-28,2013-07-08,3,"film & video","Shorts"
70000,45116,79,25,11,1,7295,27,1,"Turin, Italy","EUR",2015-10-26,2015-09-17,3,"technology","DIY Electronics"
20000,6408,68,0,4,1,1966,0,0,"Nantucket, MA","USD",2013-07-07,2013-06-14,1,"film & video","Film & Video"
15000,1101,16,0,6,1,5554,9,0,"Montreal, Canada","CAD",2015-11-22,2015-10-23,1,"games","Games"
1000,1000,28,6,1,1,775,0,0,"Los Angeles, CA","USD",2011-01-15,2010-11-24,6,"music","Indie Rock"
80000,100,1,0,1,0,2218,0,0,"Springfield, IL","USD",2014-10-02,2014-08-03,3,"food","Food Trucks"
10000,803,21,3,0,1,3188,8,0,"San Diego, CA","USD",2012-08-26,2012-07-27,3,"comics","Comics"
5000,70245,561,146,35,0,11271,22,0,"Vancouver, Canada","CAD",2015-07-18,2015-06-19,6,"design","Product Design"
7000,1069,39,2,6,1,1602,0,0,"Spokane, WA","USD",2012-02-26,2012-01-12,3,"games","Tabletop Games"
3500,1485,28,0,7,1,2248,0,0,"Nashville, TN","USD",2011-04-03,2011-03-02,3,"music","Music"
6000,66,5,0,0,0,2158,0,0,"Los Angeles, CA","USD",2012-05-19,2012-03-20,3,"publishing","Nonfiction"
21290,23913,260,5,7,1,0,0,0,"Boulder, CO","USD",2016-07-28,2016-06-28,6,"design","Product Design"
8792,3467,72,2,2,1,2381,0,0,"Phoenix, AZ","USD",2016-05-31,2016-05-01,3,"music","Music"
4000,4375,100,2,9,1,2835,0,0,"Los Angeles, CA","USD",2012-01-23,2011-12-05,6,"publishing","Periodicals"
210,290,14,0,12,0,883,0,0,"Las Vegas, NV","USD",2010-10-12,2010-09-12,6,"games","Games"
50000,0,0,0,0,1,1414,0,0,"Blue Springs, MO","USD",2015-11-09,2015-10-10,3,"music","Rock"
60000,65234,1024,29,8,1,3284,33,6,"Brooklyn, NY","USD",2014-10-15,2014-09-08,6,"music","Music"
1750,1813,35,0,10,1,1872,0,0,"New York, NY","USD",2010-02-07,2009-12-30,6,"film & video","Shorts"
11000,13,1,0,1,1,2284,2,0,"Greensboro, NC","USD",2015-11-19,2015-10-20,3,"technology","Web"
20000,0,0,0,0,0,1063,0,0,"Houston, TX","USD",2015-12-14,2015-10-15,1,"film & video","Documentary"
3500,3562,64,0,2,1,1978,0,0,"Boston, MA","USD",2012-12-26,2012-11-26,6,"film & video","Shorts"
500,600,9,0,3,1,2246,2,0,"Lower East Side, Manhattan, NY","USD",2011-11-24,2011-10-25,6,"photography","Photography"
2100,2100,24,0,2,1,1585,0,0,"Woodstock, NY","USD",2012-12-06,2012-10-23,6,"theater","Theater"
11000,13207,66,1,6,1,3852,2,1,"Denver, CO","USD",2013-04-08,2013-03-08,6,"film & video","Documentary"
7500,NA,NA,0,0,0,886,0,0,"Lansing, MI","USD",2016-10-12,2016-09-12,4,"photography","Places"
20000,3335,56,3,0,1,801,0,0,"Saginaw, MI","USD",2014-08-22,2014-07-07,3,"theater","Festivals"
100,0,0,0,0,0,680,0,0,"Memphis, TN","USD",2014-09-09,2014-07-11,3,"food","Food"
533,NA,NA,0,1,0,877,0,0,"Calgary, Canada","USD",2016-10-12,2016-09-12,4,"art","Painting"
500000,20621,48,5,3,1,7249,45,4,"Isle of Wight, UK","GBP",2012-12-30,2012-10-31,3,"design","Product Design"
950,2012,29,1,0,1,3381,0,0,"New York, NY","USD",2011-07-10,2011-06-10,6,"dance","Dance"
5500,5931,107,1,7,1,1636,0,0,"Telluride, CO","USD",2016-02-18,2016-01-19,6,"music","Hip-Hop"
72000,83096,497,15,18,1,2902,7,0,"Elk, CA","USD",2013-02-24,2013-01-25,6,"music","Music"
35000,162333,1761,558,40,1,1536,16,3,"Fairfax, VA","USD",2011-12-26,2011-11-23,6,"design","Product Design"
2300,410,5,0,2,0,468,2,0,"St. Cloud, MN","USD",2013-06-28,2013-05-29,3,"art","Painting"
8000,2,2,0,0,1,7204,23,0,"New York, NY","USD",2015-02-15,2015-01-01,3,"publishing","Fiction"
300000,0,0,0,0,0,0,0,0,"San Jose, CA","USD",2014-09-25,2014-08-26,3,"technology","Apps"
60000,395,10,0,0,0,0,0,0,"Paris, France","GBP",2013-10-27,2013-09-17,1,"design","Product Design"
1000,NA,NA,0,3,0,1183,6,0,"Hurst, TX","USD",2016-10-16,2016-09-16,4,"comics","Comic Books"
5000,NA,NA,0,0,1,945,3,0,"Paris, France","EUR",2016-09-03,2016-07-05,3,"technology","DIY Electronics"
18000,65709,1434,34,17,1,5722,7,0,"Portland, OR","USD",2015-06-03,2015-05-04,6,"comics","Webcomics"
200,55,2,0,0,1,1093,0,0,"Detroit, MI","USD",2011-10-18,2011-08-19,3,"film & video","Shorts"
20,30,1,0,0,0,309,0,0,"Coffs Harbour, AU","AUD",2014-05-11,2014-04-11,6,"publishing","Fiction"
1000,5,1,0,0,1,5669,8,0,"New Port Richey, FL","USD",2014-08-15,2014-07-16,3,"film & video","Narrative Film"
1000,1605,19,3,17,0,3348,0,0,"","USD",2010-08-05,2010-05-08,6,"comics","Comics"
12500,796,23,1,2,1,3445,15,0,"San Ramon, CA","USD",2013-10-09,2013-09-09,3,"fashion","Fashion"
1300,0,0,0,0,0,971,0,0,"San Diego, CA","USD",2014-02-26,2014-02-06,3,"art","Digital Art"
4000,11,2,0,0,0,357,7,0,"Utica, NY","USD",2013-11-22,2013-10-23,3,"photography","Photography"
4000,9504,268,150,20,1,3596,12,0,"Lutz, FL","USD",2015-04-04,2015-03-03,6,"games","Tabletop Games"
12000,15428,263,63,10,1,2824,3,2,"Chicago, IL","USD",2014-08-23,2014-07-16,6,"film & video","Webseries"
5000,0,0,0,0,0,257,0,0,"Middlefield, CT","USD",2016-06-17,2016-05-19,3,"music","Hip-Hop"
6000,3553,78,1,5,1,1535,34,0,"Austin, TX","USD",2012-12-31,2012-12-01,3,"publishing","Art Books"
5000,0,0,0,0,0,1901,4,0,"Calgary, Canada","CAD",2015-12-15,2015-11-24,3,"games","Mobile Games"
17000,19300,130,1,1,1,4115,13,0,"Melbourne, AU","AUD",2015-12-09,2015-10-21,6,"film & video","Shorts"
5000,5218,37,0,6,0,671,0,0,"Killarney, Ireland","EUR",2016-03-25,2016-02-24,6,"music","Classical Music"
12500,16190,130,3,10,1,3288,7,0,"St. Louis, MO","USD",2014-03-02,2014-01-31,6,"music","Country & Folk"
20000,0,0,0,0,1,1695,0,0,"Queens, NY","USD",2015-10-11,2015-09-11,3,"art","Public Art"
16000,1384,38,0,3,1,0,0,0,"Atlanta, GA","USD",2016-07-09,2016-06-09,1,"games","Tabletop Games"
50000,52000,581,9,17,1,7617,10,0,"Washington, DC","USD",2014-06-18,2014-05-09,6,"film & video","Documentary"
3000,0,0,0,0,0,977,6,0,"Dallas, TX","USD",2011-06-12,2011-05-13,1,"music","Music"
30000,0,0,0,0,1,1609,0,0,"Hamilton, Canada","CAD",2014-04-29,2014-02-28,1,"film & video","Animation"
65000,2075,3,0,0,0,685,0,0,"Doylestown, PA","USD",2014-11-21,2014-09-22,3,"crafts","Woodworking"
2000,0,0,0,0,1,3063,5,1,"Bourbon, IN","USD",2012-08-10,2012-07-11,3,"film & video","Webseries"
3500,5315,175,71,11,1,1891,2,0,"Mesquite, TX","USD",2014-03-07,2014-01-23,6,"food","Food"
4800,1278,25,0,3,1,5759,18,1,"Bath, UK","GBP",2015-03-05,2015-02-03,3,"publishing","Children's Books"
100000,0,0,0,0,0,2807,0,0,"Greenville, NC","USD",2015-04-16,2015-03-17,3,"publishing","Young Adult"
2000,2495,27,1,6,1,3206,0,1,"Nashville, TN","USD",2013-09-20,2013-08-31,6,"music","Music"
3500,70,4,0,0,0,1378,0,0,"Reno, NV","USD",2010-01-15,2009-10-18,3,"publishing","Nonfiction"
1500,115,4,0,1,1,554,0,0,"Roseville, CA","USD",2014-04-07,2014-03-07,3,"music","Rock"
400,541,8,0,9,0,2791,17,0,"Constanta, Romania","USD",2012-06-29,2012-06-14,6,"art","Painting"
2000,50,1,0,0,1,1811,0,0,"North Hollywood, Los Angeles, CA","USD",2012-09-15,2012-07-31,1,"theater","Theater"
1500,181,4,0,0,0,957,0,0,"Los Angeles, CA","USD",2012-04-14,2012-03-15,3,"comics","Comics"
25000,2,2,0,0,1,3366,0,0,"Salt Lake City, UT","USD",2016-04-26,2016-03-27,3,"publishing","Nonfiction"
65000,1035,15,0,0,1,2241,0,0,"Brooklyn, NY","USD",2015-12-11,2015-11-11,3,"publishing","Zines"
5000,5092,76,3,6,1,1345,10,0,"Seoul, South Korea","GBP",2016-01-30,2015-12-31,6,"design","Product Design"
735,15,2,0,0,1,0,0,0,"Henderson, NV","USD",2011-11-15,2011-10-22,3,"art","Sculpture"
10000,126,7,2,7,1,2758,6,0,"Golborne, UK","GBP",2014-04-25,2014-03-24,3,"games","Video Games"
20000,20591,163,1,2,1,2930,0,0,"Flower Mound, TX","USD",2015-04-30,2015-03-16,6,"film & video","Documentary"
600,188,7,0,0,1,0,0,0,"Letterkenny, Ireland","EUR",2016-07-23,2016-06-23,3,"technology","Apps"
1900,9228,971,95,5,0,4257,19,0,"Seattle, WA","USD",2016-05-02,2016-04-01,6,"games","Tabletop Games"
25,150,5,0,4,1,2656,9,0,"Milton Keynes, UK","GBP",2014-03-27,2014-02-25,6,"design","Graphic Design"
7500,0,0,0,0,0,713,0,0,"Chicago, IL","USD",2011-03-08,2010-12-20,1,"film & video","Shorts"
1500,51,3,2,0,0,317,0,0,"Crown Point, IN","USD",2015-06-05,2015-05-06,3,"music","Electronic Music"
250000,0,0,0,0,1,1452,0,0,"Denver, CO","USD",2016-04-24,2016-03-25,1,"film & video","Horror"
47000,196,10,0,4,1,2087,0,0,"Los Angeles, CA","USD",2011-08-31,2011-06-02,1,"art","Art"
6000,0,0,0,0,0,1271,0,0,"Edwardsville, IL","USD",2015-04-20,2015-02-25,3,"publishing","Nonfiction"
3000,3715,40,0,4,1,2221,0,0,"Minneapolis, MN","USD",2015-07-18,2015-06-18,6,"theater","Musical"
125,235,4,0,1,0,3057,11,0,"Keller, TX","USD",2015-07-25,2015-07-11,6,"art","Painting"
25000,0,0,0,0,0,2061,0,0,"Liverpool, UK","GBP",2014-10-16,2014-09-25,3,"film & video","Horror"
6132,25,1,0,0,0,959,0,0,"Atlanta, GA","USD",2012-10-20,2012-09-20,3,"publishing","Children's Books"
100000,121679,1514,67,10,1,5727,0,0,"Los Angeles, CA","USD",2011-07-14,2011-06-14,6,"film & video","Documentary"
5000,5,1,0,0,0,813,0,0,"Fresno, CA","USD",2015-09-20,2015-07-22,3,"comics","Graphic Novels"
5000,33,1,0,1,0,1355,0,0,"Belfast, UK","GBP",2015-07-26,2015-06-26,3,"film & video","Comedy"
750,1005,27,0,4,1,966,0,0,"Denver, CO","USD",2014-05-14,2014-04-14,6,"music","Rock"
12000,5241,113,11,5,1,3008,21,0,"New York, NY","USD",2013-03-30,2013-02-28,3,"food","Food"
5000,335,11,0,0,1,1822,0,0,"New York, NY","USD",2011-02-12,2010-12-14,3,"film & video","Documentary"
20000,20874,213,3,6,1,2919,3,0,"Chicago, IL","USD",2014-04-04,2014-03-05,6,"music","Music"
1500,1900,45,0,5,1,3525,7,0,"Portland, OR","USD",2014-02-09,2014-01-10,6,"music","Indie Rock"
5000,210,4,0,0,1,681,0,0,"San Diego, CA","USD",2015-09-09,2015-08-10,3,"fashion","Fashion"
4000,4120,99,3,13,1,2800,27,0,"Naples, FL","USD",2015-10-15,2015-09-14,6,"comics","Graphic Novels"
5000,0,0,0,1,1,1750,0,0,"Charlottesville, VA","USD",2013-06-15,2013-05-16,3,"music","Hip-Hop"
600,25,1,0,0,1,354,0,0,"Canton, OH","USD",2012-04-15,2012-03-16,3,"film & video","Shorts"
7500,17136,142,90,8,1,5106,6,0,"London, UK","GBP",2012-12-19,2012-11-15,6,"design","Product Design"
250,360,11,0,2,1,0,0,0,"La Crosse, WI","USD",2016-07-20,2016-06-20,6,"publishing","Art Books"
800,1016,32,4,1,1,2171,0,0,"New York, NY","USD",2010-11-03,2010-10-04,6,"film & video","Documentary"
20000,443,21,0,3,1,2966,0,0,"Provo, UT","USD",2012-02-05,2011-12-29,3,"publishing","Nonfiction"
250000,18191,157,0,6,1,10639,19,4,"London, UK","GBP",2013-10-19,2013-09-19,3,"film & video","Film & Video"
10000,50,1,0,0,0,0,0,0,"Paris, France","EUR",2016-08-31,2016-07-27,1,"publishing","Publishing"
500,625,10,0,6,1,1315,4,0,"Laguna Hills, CA","USD",2013-04-19,2013-03-20,6,"publishing","Children's Books"
40000,1219,8,7,4,1,5025,12,0,"Nagpur, India","AUD",2014-11-14,2014-10-15,3,"technology","Robots"
1000,151,6,1,0,1,471,0,0,"Chicago, IL","USD",2011-07-06,2011-05-22,3,"film & video","Documentary"
5000,101,4,0,0,1,7469,0,0,"Albany, NY","USD",2014-04-25,2014-03-26,3,"publishing","Fiction"
5000,106,3,1,0,0,1487,0,0,"Downey, CA","USD",2014-08-20,2014-07-21,3,"food","Food"
4100,4401,89,3,7,1,2142,3,0,"Anchorage, AK","USD",2012-12-01,2012-11-01,6,"dance","Dance"
13000,2050,25,3,1,0,1111,0,0,"","USD",2010-07-27,2010-06-03,3,"music","Country & Folk"
300,773,28,1,6,1,3584,3,0,"Pittsburgh, PA","USD",2012-07-26,2012-06-26,6,"film & video","Shorts"
7000,0,0,0,1,0,1092,0,0,"Chicago, IL","USD",2016-01-10,2015-12-11,3,"publishing","Nonfiction"
800,1,1,0,0,0,991,0,0,"Urbana, IL","USD",2015-02-20,2015-01-21,3,"fashion","Apparel"
1000,6,2,0,0,0,3716,0,0,"Yosemite Village, CA","USD",2014-07-30,2014-06-10,1,"photography","Nature"
40000,NA,NA,0,1,1,3118,0,0,"Columbia, MO","USD",2016-09-07,2016-08-08,1,"technology","Software"
2500,2855,59,4,4,1,787,0,0,"Oakland, CA","USD",2012-02-08,2011-12-22,6,"music","Music"
176000,30,6,0,0,1,7795,4,0,"London, UK","GBP",2014-09-05,2014-08-06,3,"technology","Gadgets"
1300,0,0,0,0,0,1905,3,0,"Miami, FL","USD",2013-11-13,2013-10-14,3,"music","Electronic Music"
2000,2050,51,2,12,1,1007,0,0,"Oklahoma City, OK","USD",2011-12-12,2011-11-24,6,"publishing","Fiction"
50000,2121,6,0,4,1,1985,3,0,"Fairfax, VA","USD",2015-02-04,2015-01-05,3,"technology","Web"
36000,2,2,0,0,1,5603,54,0,"Aachen, Germany","EUR",2016-03-22,2016-02-21,3,"film & video","Animation"
25000,NA,NA,14,10,0,3879,20,0,"Wiesbaden, Germany","EUR",2016-08-19,2016-07-29,3,"games","Playing Cards"
650,1,1,0,0,0,271,0,0,"Wiltshire, UK","GBP",2015-05-08,2015-04-08,3,"music","Pop"
3000,10,1,0,0,0,369,0,0,"Salt Lake City, UT","USD",2013-08-22,2013-07-23,3,"music","Rock"
650,NA,NA,0,0,0,2780,4,0,"Eindhoven, Netherlands","EUR",2016-09-04,2016-08-05,1,"photography","Photobooks"
40000,8426,168,10,6,1,7752,17,0,"Montreal, Canada","CAD",2014-12-04,2014-11-03,1,"games","Video Games"
2000,1,1,0,0,1,1704,0,0,"Reno, NV","USD",2013-12-22,2013-11-22,3,"publishing","Fiction"
30000,6276,58,4,19,1,12910,0,0,"London, UK","GBP",2014-03-21,2014-02-17,3,"film & video","Webseries"
200000,6095,90,35,1,1,9511,0,0,"Los Angeles, CA","USD",2011-05-23,2011-02-21,3,"film & video","Shorts"
5000,667,11,1,3,1,1052,1,0,"Tucson, AZ","USD",2014-02-26,2014-01-27,3,"music","World Music"
50000,0,0,0,0,0,4181,0,0,"Santa Barbara, CA","USD",2014-09-07,2014-08-08,1,"music","Rock"
6000,200,3,0,0,0,5147,0,0,"Sioux City, IA","USD",2015-09-21,2015-08-07,3,"film & video","Documentary"
5500,430,6,0,0,1,2211,0,0,"New York, NY","USD",2014-01-21,2013-11-22,3,"film & video","Shorts"
1250,171,14,2,1,0,795,0,0,"Murfreesboro, TN","USD",2014-06-27,2014-05-23,1,"art","Public Art"
8180,9062,110,0,6,1,1212,0,0,"Ridgewood, NJ","USD",2012-07-04,2012-06-04,6,"publishing","Children's Books"
3500,0,0,0,1,0,2267,2,0,"London, UK","GBP",2013-10-18,2013-09-18,1,"film & video","Shorts"
4000,62,5,0,2,0,1630,0,0,"Gaza City, Palestinian Territories","GBP",2014-12-28,2014-11-28,1,"journalism","Video"
500,610,14,1,0,0,860,6,0,"Raleigh, NC","USD",2014-03-27,2014-02-25,6,"fashion","Childrenswear"
5000,461,5,0,0,1,1303,0,0,"Houston, TX","USD",2011-11-07,2011-10-04,1,"art","Mixed Media"
1000,1094,51,2,2,1,1871,1,1,"London, UK","GBP",2015-09-24,2015-08-30,6,"music","Blues"
1500,15946,433,39,13,1,11465,14,0,"Tallahassee, FL","USD",2012-05-02,2012-04-02,6,"publishing","Fiction"
1000,8439,293,106,34,1,7963,6,0,"Wichita, KS","USD",2014-05-20,2014-04-15,6,"food","Food"
4900,5730,62,0,22,1,5070,1,0,"Bloomington, IL","USD",2014-09-24,2014-08-25,6,"theater","Immersive"
5000,718,21,1,0,0,2205,0,1,"New York, NY","USD",2012-01-06,2011-11-07,3,"theater","Theater"
5000,0,0,0,0,0,518,0,0,"Richmond, CA","USD",2014-09-03,2014-08-04,1,"technology","Gadgets"
1000,122,4,0,0,0,1129,0,0,"Luton Borough, UK","GBP",2015-11-14,2015-10-15,1,"music","Music"
100000,112,4,1,0,0,2266,0,16,"Tucson, AZ","USD",2015-12-27,2015-11-27,3,"games","Video Games"
1000,0,0,0,0,1,0,0,0,"Manhattan, NY","USD",2016-08-02,2016-06-23,3,"film & video","Thrillers"
10000,1421,32,0,0,1,2215,0,0,"Washington, DC","USD",2013-03-29,2013-02-27,3,"art","Art"
1300,NA,NA,0,0,1,568,0,0,"Lewisburg, PA","USD",2016-10-26,2016-09-26,4,"music","Faith"
5000,18428,337,163,10,1,9307,16,0,"Fort Wayne, IN","USD",2013-11-25,2013-10-21,6,"design","Design"
600,960,15,0,0,0,0,0,0,"Sydney, AU","USD",2016-07-25,2016-07-11,6,"film & video","Film & Video"
1500,3128,105,6,5,1,785,0,0,"New Haven, CT","USD",2012-04-04,2012-03-21,6,"music","Indie Rock"
10000,25,1,0,0,0,554,0,0,"Melbourne, AU","AUD",2016-02-18,2016-01-19,3,"publishing","Nonfiction"
3000,3053,45,20,22,1,1925,0,0,"Seattle, WA","USD",2012-03-15,2012-03-01,6,"film & video","Documentary"
2000,0,0,0,1,0,1102,0,0,"Syracuse, NY","USD",2011-12-26,2011-11-26,3,"publishing","Poetry"
400,240,5,0,0,0,1323,0,0,"Baltimore, MD","USD",2014-05-29,2014-04-29,3,"technology","Web"
1000,1270,22,0,3,1,1233,0,0,"Los Angeles, CA","USD",2011-05-15,2011-04-15,6,"film & video","Shorts"
40000,113,3,0,0,0,2862,5,0,"Kent, UK","GBP",2015-04-30,2015-03-31,3,"food","Food"
7000,5,1,0,0,1,1183,0,1,"Anoka, MN","USD",2014-01-17,2013-12-23,3,"music","Music"
30000,1425,7,0,0,1,4274,0,0,"Chattanooga, TN","USD",2012-09-05,2012-08-06,3,"film & video","Webseries"
15000,35,2,0,0,1,1576,2,0,"Melbourne, AU","AUD",2014-09-02,2014-08-03,1,"design","Product Design"
3000,5142,76,3,2,1,2299,0,0,"Cairns, AU","AUD",2014-07-22,2014-06-22,6,"film & video","Documentary"
2000,275,5,2,0,0,475,0,0,"Boston, MA","USD",2012-08-01,2012-06-25,3,"music","Hip-Hop"
5500,2848,98,3,2,1,4113,15,0,"London, UK","GBP",2012-12-21,2012-11-16,3,"comics","Comics"
20000,973,19,0,0,0,226,0,0,"Los Angeles, CA","USD",2014-09-09,2014-08-10,3,"fashion","Accessories"
500,3077,5,0,2,1,1157,0,1,"Nashville, TN","USD",2015-07-05,2015-06-04,6,"music","Rock"
850,235,8,0,1,1,2110,5,1,"Detroit, MI","USD",2012-08-17,2012-07-17,3,"art","Mixed Media"
2500,365,8,0,10,1,1448,0,0,"Pecan Grove, TX","USD",2014-10-29,2014-10-01,3,"design","Interactive Design"
5000,NA,NA,0,0,1,1369,0,0,"Raleigh, NC","USD",2016-09-03,2016-08-04,3,"publishing","Publishing"
2500,585,8,0,0,0,1665,0,0,"Manhattan, NY","USD",2015-11-06,2015-10-07,3,"technology","Web"
65000,69755,103,0,8,1,3961,6,0,"Stockholm, Sweden","SEK",2016-05-27,2016-03-28,6,"design","Product Design"
700,0,0,0,0,0,378,0,0,"Morris, MN","USD",2010-11-03,2010-10-04,3,"film & video","Shorts"
20000,0,0,0,0,0,316,0,0,"Neosho, MO","USD",2015-04-11,2015-03-10,1,"film & video","Action"
15000,83,7,0,0,1,598,3,0,"Milpitas, CA","USD",2014-12-06,2014-11-06,3,"technology","Software"
5000,0,0,0,0,0,795,0,0,"Portland, OR","USD",2016-03-01,2016-02-27,3,"publishing","Children's Books"
30000,167,9,1,1,1,2522,1,0,"Pescara, Italy","EUR",2015-09-18,2015-08-19,3,"design","Typography"
1000,140,6,0,1,1,964,0,0,"Pleasant View, TN","USD",2012-12-31,2012-11-03,3,"music","Pop"
5000,0,0,0,0,1,380,0,0,"Kansas City, MO","USD",2015-02-22,2015-01-23,3,"publishing","Literary Journals"
10000,1065,9,2,2,1,5272,0,0,"Los Angeles, CA","USD",2011-02-05,2011-01-01,3,"publishing","Publishing"
25000,NA,NA,4,2,1,4547,14,0,"Anaheim, CA","USD",2016-08-17,2016-07-18,3,"design","Design"
10000,1,1,0,0,0,5045,0,0,"Europa, MO","EUR",2014-06-26,2014-05-27,3,"journalism","Journalism"
35000,1100,6,0,1,1,1627,0,0,"St. Petersburg, FL","USD",2011-03-27,2011-02-25,3,"film & video","Film & Video"
2950,270,7,1,0,1,3447,7,0,"Albuquerque, NM","USD",2015-10-22,2015-09-22,3,"fashion","Apparel"
3500,885,14,0,3,1,899,0,0,"Wichita, KS","USD",2014-08-16,2014-07-17,3,"film & video","Experimental"
500,0,0,0,0,1,4147,1,0,"London, UK","GBP",2014-09-17,2014-09-02,3,"comics","Comics"
420,482,22,1,4,1,1577,5,0,"Scunthorpe, UK","GBP",2014-02-10,2014-01-28,6,"photography","Photography"
25000,2078,79,3,4,1,8067,27,1,"South Lanarkshire, UK","GBP",2013-04-17,2013-03-18,3,"games","Tabletop Games"
800,45,2,0,0,0,317,0,0,"Orlando, FL","USD",2011-09-18,2011-08-09,3,"film & video","Film & Video"
8000,9324,330,5,19,1,4766,9,0,"Dayton, OH","USD",2014-02-24,2014-01-23,6,"publishing","Fiction"
7777,60,2,0,0,0,1034,0,0,"Brookings, SD","USD",2015-02-19,2015-01-20,3,"food","Drinks"
75000,659,5,1,2,1,1413,0,0,"Louisville, KY","USD",2015-06-04,2015-05-05,3,"music","World Music"
2000,2052,32,0,0,0,1335,0,0,"Anchorage, AK","USD",2011-09-05,2011-07-12,6,"art","Conceptual Art"
2000,2062,35,8,41,1,0,0,0,"Atlanta, GA","USD",2011-07-29,2011-05-30,6,"film & video","Animation"
10,34,7,0,3,0,1396,0,0,"Pittsburgh, PA","USD",2014-08-13,2014-07-14,6,"film & video","Documentary"
30000,2585,8,0,1,1,1015,0,0,"Mombasa, Kenya","USD",2015-04-14,2015-02-26,3,"film & video","Documentary"
10000,10103,51,4,3,1,0,0,0,"Redmond, WA","USD",2011-04-27,2011-02-19,6,"music","Indie Rock"
31500,1532,33,11,5,1,4500,10,0,"New Port Richey, FL","USD",2013-12-06,2013-10-07,3,"games","Tabletop Games"
3000,3070,52,0,0,0,1205,0,0,"Lower East Side, Manhattan, NY","USD",2015-03-26,2015-02-24,6,"art","Public Art"
6300,526,25,1,0,1,2642,3,0,"Nottingham, UK","GBP",2013-12-29,2013-11-29,3,"art","Public Art"
7000,0,0,0,0,1,975,0,0,"Miami, FL","USD",2014-08-15,2014-07-16,3,"publishing","Fiction"
3000,1,1,0,0,0,578,0,0,"Atlanta, GA","USD",2016-03-11,2016-02-10,3,"technology","Apps"
2750,225,3,1,2,1,1331,0,0,"Westlock, Canada","CAD",2016-02-06,2015-12-08,1,"publishing","Children's Books"
15000,551,10,0,0,1,4904,5,1,"Chicago, IL","USD",2015-08-28,2015-06-29,3,"art","Art"
700,701,11,1,0,1,1756,1,1,"Vancouver, Canada","CAD",2016-09-09,2016-08-10,6,"design","Graphic Design"
5000,0,0,0,0,1,1038,0,0,"Los Angeles, CA","USD",2010-12-11,2010-11-11,1,"music","Indie Rock"
500,810,29,2,6,0,1029,0,0,"Germantown, WI","USD",2013-02-01,2013-01-02,6,"food","Food"
1000,39197,420,78,9,1,8198,38,12,"Miami, FL","USD",2016-01-12,2016-01-05,6,"design","Product Design"
7000,25,1,0,0,0,352,4,0,"Las Vegas, NV","USD",2014-11-12,2014-10-03,1,"fashion","Apparel"
1,303,25,5,5,1,2449,8,0,"Sarajevo, Bosnia and Herzegovina","AUD",2014-12-29,2014-12-18,6,"design","Graphic Design"
7500,1176,21,1,6,1,59,0,0,"Los Angeles, CA","USD",2011-12-11,2011-11-11,3,"comics","Comics"
600,25,1,0,0,1,487,0,0,"Hollywood, Los Angeles, CA","USD",2012-04-12,2012-03-04,3,"art","Performance Art"
7500,7754,157,13,24,0,1630,3,1,"Portland, OR","USD",2011-12-11,2011-10-29,6,"publishing","Publishing"
5300,0,0,0,0,1,401,0,0,"Los Angeles, CA","USD",2013-11-28,2013-11-08,3,"fashion","Fashion"
3500,284,13,1,0,0,1567,0,0,"Middleton, WI","USD",2016-04-29,2016-03-30,3,"fashion","Apparel"
600,861,20,3,4,1,6511,25,0,"Melbourne, AU","AUD",2014-03-26,2014-02-24,6,"art","Art"
1000,1187,14,0,2,1,1725,0,0,"Austin, TX","USD",2011-05-20,2011-04-20,6,"theater","Theater"
31892,1709,32,0,6,1,0,0,0,"Amsterdam, Netherlands","EUR",2016-07-17,2016-06-02,3,"design","Product Design"
1000,50,1,0,0,0,1201,0,0,"","USD",2010-01-01,2009-11-06,3,"journalism","Journalism"
2500,210,4,0,1,1,1816,0,0,"Kansas City, MO","USD",2011-08-15,2011-07-12,3,"publishing","Fiction"
900,10,1,1,0,0,727,0,0,"Milton Keynes, UK","GBP",2015-09-06,2015-08-07,3,"music","Music"
400,55,2,0,0,1,761,0,0,"Lakeland, FL","USD",2014-09-27,2014-08-28,3,"film & video","Comedy"
8000,3,2,3,1,1,741,0,0,"New York, NY","USD",2014-07-14,2014-06-14,3,"photography","Places"
10,0,0,0,0,0,60,0,0,"Houston, TX","USD",2014-08-07,2014-07-08,3,"food","Small Batch"
10,0,0,0,0,0,85,0,0,"Boston, MA","USD",2014-08-10,2014-07-11,1,"food","Food"
500,1012,37,2,5,1,1722,6,0,"Sparkill, NY","USD",2013-08-31,2013-08-05,6,"art","Sculpture"
